amp,freq
89642.8404331368,0.17758089293530263
95624.12932211443,0.17814108502658121
88911.31196125467,0.17870127711785977
71178.36367428896,0.17926146920913832
47720.76226395938,0.17982166130041688
27503.12806596685,0.18038185339169543
22290.809794518726,0.180942045482974
27016.752496912544,0.18150223757425255
28516.681768759147,0.1820624296655311
24806.538274071663,0.18262262175680966
17494.15140332051,0.1831828138480882
8129.195559025687,0.18374300593936677
5915.170673353572,0.18430319803064532
18539.223026253116,0.18486339012192388
31527.102843298748,0.18542358221320243
41067.75083485078,0.18598377430448101
43872.5629725422,0.18654396639575957
37710.89828321204,0.18710415848703812
22203.417820084385,0.18766435057831668
2259.875041975558,0.18822454266959524
27913.465333452612,0.1887847347608738
54071.926118793235,0.18934492685215235
75335.05283521,0.1899051189434309
88755.35486021818,0.19046531103470946
93452.78462452548,0.191025503125988
90632.12703538132,0.19158569521726657
82902.91768319908,0.19214588730854512
73437.30402726623,0.19270607939982368
65140.13525820245,0.19326627149110226
59480.58607346025,0.19382646358238081
55520.934972065945,0.19438665567365937
50764.675581620584,0.19494684776493792
43291.37825652304,0.19550703985621648
33135.62474965887,0.19606723194749504
22782.957282194486,0.1966274240387736
17781.794798951778,0.19718761613005215
20775.38898703659,0.1977478082213307
24624.718645423734,0.19830800031260926
24012.967328113795,0.1988681924038878
17469.237258454705,0.19942838449516637
5755.849581443662,0.19998857658644492
9172.263242398583,0.20054876867772348
24481.109202044507,0.20110896076900206
37535.22814193814,0.20166915286028061
46010.97157349359,0.20222934495155917
48463.46296584362,0.20278953704283773
44653.91606014936,0.20334972913411628
35824.62581250737,0.20390992122539484
26098.293463137277,0.2044701133166734
25880.829729124984,0.20503030540795195
38691.4778093311,0.2055904974992305
55075.84828144251,0.20615068959050906
69916.91629270413,0.2067108816817876
81247.06156575741,0.20727107377306617
87639.27158758322,0.20783126586434472
87681.59476680946,0.2083914579556233
81012.88386161039,0.20895165004690186
69008.66135411552,0.20951184213818042
53791.883678129416,0.21007203422945897
37467.89088168881,0.21063222632073753
23299.174805294668,0.21119241841201608
17304.94656368463,0.21175261050329464
19988.470290557078,0.2123128025945732
22707.218207739737,0.21287299468585175
21761.4207168259,0.2134331867771303
17480.67433902297,0.21399337886840886
12741.154006036753,0.2145535709596874
11931.686641923094,0.21511376305096597
14055.923732655596,0.21567395514224452
14631.1387424502,0.2162341472335231
13338.416263496034,0.21679433932480166
15317.8889831809,0.21735453141608022
23318.698939516,0.21791472350735877
32696.153425627068,0.21847491559863733
39148.28194904285,0.21903510768991588
40138.82643004946,0.21959529978119444
34967.561332794976,0.220155491872473
25137.5479234955,0.22071568396375155
16090.532461657236,0.2212758760550301
18755.93898072588,0.22183606814630866
28235.093543253286,0.2223962602375872
35282.793860097445,0.22295645232886577
37720.72572578412,0.22351664442014435
36560.695701239834,0.2240768365114229
34910.79425191237,0.22463702860270146
36400.04959509659,0.22519722069398002
41591.77523578008,0.22575741278525857
47440.87756206727,0.22631760487653713
50677.249561030185,0.22687779696781568
49618.37786186144,0.22743798905909424
44273.64281085991,0.2279981811503728
36493.31867754082,0.22855837324165135
30865.48959449564,0.2291185653329299
32161.00514566238,0.22967875742420846
37505.164013038186,0.230238949515487
40737.288557529595,0.2307991416067656
38675.08616107035,0.23135933369804415
30531.658864227426,0.2319195257893227
17167.372904625056,0.23247971788060126
4965.333967916803,0.23303990997187982
18635.23437394438,0.23360010206315837
33140.38993122241,0.23416029415443693
43021.32229541915,0.23472048624571548
46642.12412970047,0.23528067833699404
43626.85332000276,0.2358408704282726
35218.94742976008,0.23640106251955115
24271.380548727815,0.2369612546108297
16092.768650885844,0.23752144670210826
17601.48505962737,0.2380816387933868
23913.8451133189,0.2386418308846654
28167.240391350777,0.23920202297594395
28445.21980790125,0.2397622150672225
24956.953168396813,0.24032240715850106
19145.44124723377,0.24088259924977962
12844.072531440584,0.24144279134105817
7227.685826041565,0.24200298343233673
3198.9950101679888,0.24256317552361528
4587.6092561643545,0.24312336761489384
8345.053771103818,0.2436835597061724
10988.942087830505,0.24424375179745095
