per,e_per,ampl,e_ampl,phase,e_phase,stopcrit,amp,frequency,const,e_frequency,tic
0.3067391044742901,2.6464003051382324e-05,5.316908770480358e-05,9.684087920487367e-06,0.18950486743166195,0.18213756034810533,4.0,5.316908770480358e-05,3.260099496325604,0.0,0.0002812660067141915,177162802.0
0.3629004682448967,3.7094502413865794e-05,5.309357428133078e-05,9.684087920487367e-06,2.262220188031642,0.1823966092238128,4.0,5.309357428133078e-05,2.7555764941178538,0.0,0.0002816660430530706,177162802.0
0.867917316654855,0.00021418636374923207,5.259462282856356e-05,9.684087920487367e-06,-2.206571728156283,0.18412695822638442,4.0,5.259462282856356e-05,1.1521834866185419,0.0,0.0002843381352522032,177162802.0
0.9231845512672365,0.00023310971017959716,5.4675548446067404e-05,9.684087920487367e-06,-1.031418490950026,0.17711917293412913,4.0,5.4675548446067404e-05,1.0832070344194131,0.0,0.0002735163597694528,177162802.0
0.8043264251375378,0.00018006901431029136,5.3728181667712325e-05,9.684087920487367e-06,2.2179532156639823,0.18024224196492714,4.0,5.3728181667712325e-05,1.2432763225813481,0.0,0.0002783391604773709,177162802.0
0.7296091846989556,0.00015229854321753726,5.2271058129910954e-05,9.684087920487367e-06,1.1624333972827356,0.18526672822308646,4.0,5.2271058129910954e-05,1.3705967810871384,0.0,0.0002860982255648896,177162802.0
1.5522828208973363,0.0007016607971935836,5.1355971091117274e-05,9.684087920487367e-06,-0.8901487188589368,0.18856790582940344,4.0,5.1355971091117274e-05,0.6442125020889716,0.0,0.00029119607051794865,177162802.0
2.398653551806112,0.0005556679061809295,0.00015484464575960165,9.684087920487367e-06,0.8457806098611877,0.0625406701857941,4.0,0.00015484464575960165,0.4169005562504143,0.0,9.657845711103257e-05,177162802.0
8.868309204578583,0.024129461682017756,4.8742800371622245e-05,9.684087920487367e-06,-1.8785094826860078,0.19867729893757566,4.0,4.8742800371622245e-05,0.11276106605346078,0.0,0.00030680750521821127,177162802.0
0.3400450052507995,3.585344821378636e-05,4.823011813798002e-05,9.684087920487367e-06,0.8009202487780089,0.20078922246846806,4.0,4.823011813798002e-05,2.9407872033363702,0.0,0.00031006884404851374,177162802.0
0.690601760175493,0.0001488053486602354,4.7930645295172654e-05,9.684087920487367e-06,-1.8170569844867233,0.20204376262513415,4.0,4.7930645295172654e-05,1.4480125271413786,0.0,0.0003120061682305972,177162802.0
0.8613278454955963,0.0002367206502548259,4.68680933107267e-05,9.684087920487367e-06,-2.3902789187284803,0.2066243202232204,4.0,4.68680933107267e-05,1.1609981091748098,0.0,0.00031907969629189176,177162802.0
4.547277418490245,0.006676167847777993,4.631824649053106e-05,9.684087920487367e-06,1.4794002487968836,0.2090771705372548,4.0,4.631824649053106e-05,0.21991180831276683,0.0,0.0003228675114552087,177162802.0
3.267951120448925,0.003396668448184781,4.7019109850401e-05,9.684087920487367e-06,-1.3087941867276052,0.20596068175894608,4.0,4.7019109850401e-05,0.30600212890045553,0.0,0.00031805487230505665,177162802.0
7.456566248076955,0.016577278379080743,5.015808958372246e-05,9.684087920487367e-06,-1.3718078383127672,0.1930713071581995,4.0,5.015808958372246e-05,0.13410998665208662,0.0,0.00029815044997686426,177162802.0
1.6126019312082738,0.0008467112942889488,4.592989516717924e-05,9.684087920487367e-06,-1.4104789683198602,0.21084498201527488,4.0,4.592989516717924e-05,0.6201158392826246,0.0,0.00032559745509833164,177162802.0
1.0305314061993593,0.0003496114963480424,4.542691185242176e-05,9.684087920487367e-06,-0.5073951274116042,0.21317953445631585,4.0,4.542691185242176e-05,0.9703731433940861,0.0,0.00032920258871987294,177162802.0
2.086886636259043,0.0014333141166046248,4.543942150171193e-05,9.684087920487367e-06,1.9651281152767623,0.2131208453021903,4.0,4.543942150171193e-05,0.47918271295876513,0.0,0.00032911195796811156,177162802.0
0.5069303386270563,8.582065154194504e-05,4.4779703705434025e-05,9.684087920487367e-06,1.031582069530268,0.21626065201749428,4.0,4.4779703705434025e-05,1.9726576292678553,0.0,0.0003339606058526012,177162802.0
